Symbol,UUID,PublishTime,Title,Description,AssetTags,SearchTags
GOOGL,2d5f21f1-c385-45ec-9dec-7dfe172d97ef,2021-09-21T15:30:55.000Z,Google hearts New York City,"Alphabet said on Tuesday it plans to buy a former freight facility on the West Side of Manhattan, St. John’s Terminal, for $2.1 billion. Google’s parent company already leases the building. The property will serve as the cornerstone of the company’s new Hudson Square campus, its largest outside of California.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,f53d9c7a-de58-4810-b4cf-b9a10618573b,2021-09-21T15:34:37.000Z,Google plans to buy office space in New York City for $2.1 bln,"Alphabet Inc-owned Google plans to buy an office building in Manhattan for $2.1 billion, even as most of its employees work remotely and companies adopt hybrid work models.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,21d4d549-a375-47a6-ae66-d7a359751d17,2021-10-08T15:56:13.000Z,Why DataTrek's Nick Colas says the outlook for tech remains bright,"DataTrek co-founder Nick Colas joins 'Tech Check' to discuss why he says Facebook, Amazon, Apple, Microsoft and Google could beat street estimates despite the cutback from analysts.",,
GOOGL,9d3a31e2-040b-4abd-a0d8-172e49db9aaf,2021-10-11T13:56:15.000Z,"Google gives security keys to 10,000 high-risk users","It follows warnings to users targeted by state-sponsored hackers, and expanded two-step security.",,
GOOGL,7f68d547-d4f9-4678-bdd7-931f41c4ce0a,2021-09-17T12:33:49.000Z,High-speed internet via airborne beams of light,"The project has been developed by Alphabet's moonshot factory, X.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,f9135f07-5627-4d6a-a12f-aaf8cb2f154a,2021-09-27T14:16:17.000Z,India antitrust body accepts Google's confidentiality request - judge,"India's antitrust watchdog has agreed to Google's request to keep confidential some information the company provided during an investigation into its business, though the regulator denied allegations it leaked a report on the probe to the media, a judge said on Monday.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,290fe531-5fd3-45ec-b78c-949063f8f2bc,2021-10-05T14:50:00.000Z,D-Wave is building a quantum computer to rival Google and IBM,"The decision to build a superconducting ""gate model' machine will put D-Wave in more direct competition with IBM, Google, and others",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,079e0a3c-dccf-477e-9ec0-e5028cca8a86,2021-09-24T21:40:11.000Z,Kellogg Hansen's Facebook work spurs judge's conflict inquiry,"A federal judge on Friday raised an ethics question about whether Kellogg, Hansen, Todd, Figel & Frederick can represent a plaintiff in multidistrict antitrust litigation against Alphabet's Google Inc and Facebook Inc while also defending the social media giant in a lawsuit brought by the Federal Trade Commission.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,955c986b-b04c-4539-a2a8-a23141d6d070,2021-10-06T21:29:32.000Z,Jury finds for Google against digital picture-frame patent claims,"A jury in Waco, Texas found Wednesday that Google LLC's Nest Hub products don't infringe a patent owned by Profectus Technology LLC related to a picture frame for displaying digital images.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,276661d3-a4bc-40da-84a7-9790fa13d92b,2021-10-01T00:00:00.000Z,Update Chrome Again: Google Confirms 12th Zero-Day Attack,"Google warns hackers have been targeting another two weaknesses in Chrome, taking the overall tally of zero-day attacks on the browser up to at least 12 for the year.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,b66832e8-6148-4e7f-b99e-c14b2522f955,2021-09-21T00:00:00.000Z,"Google Paid Over $2 Billion For NYC Office Building, Amazon And Facebook Also Invested Heavily In Office Space: Is This A Sign That Workers Will Be Told To Return To The Office?","The people who run Google, Amazon and Facebook are savvy. They are not spending billions of dollars to have empty buildings. These moves raise questions about the future of work.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,b0c2e296-c3e9-407f-b417-edae6ef67671,2021-10-05T11:08:00.000Z,Commentary: Big Tech needs to tackle its water addiction,"Big tech companies such as Google and Facebook use increasingly huge amounts of water, but there is a finite supply.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,170692c6-86e4-4bd5-996b-ec5a9424e13d,2021-09-17T18:39:25.000Z,Apple and Google's removal of opposition voting app in Russia draws ire,"The U.S. tech companies “have caved into the Kremlin’s blackmail,” Leonid Volkov, a top aide to jailed opposition leader Alexey Navalny, wrote on Telegram.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,d94ff045-b88e-45fa-b503-622b66ddbd7a,2021-09-29T00:00:00.000Z,Google Play Warning: 200 Evil Android Apps Stole From 10 Million Phones,Hackers avoided detection for months before Google kicked their apps out for stealing “millions” from Android users.,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,2d865111-6789-4a1d-9e7a-69cc9569a9e5,2021-09-22T17:40:46.000Z,Marin Software stock is both the biggest gainer and most active after renewing Google revenue share deal,"Shares of Marin Software Inc. were both the biggest gainers and most active on major U.S. exchanges in afternoon trading Wednesdasy, after the digital advertising disclosed that it renewed a revenue share agreement with Alphabet Inc.'s Google LLC. The stock rocketed 58.7% on volume of 114.6 million shares, which compared with the full-day average of about 4.6 million shares. The company said the agreement with Google, which is for Marin to develop its enterprise technology platform and software products, is effective Oct. 1. That takes the place of the current revenue share agreement, which was entered into in December 2018 and ends on Sept. 30. Marin said it will receive revenue payments from Google based on revenue generated on its platform, in connection with how much its clients spend on ads appearing on Google searches, as well as revenue generated on its platform based on how much its clients spend on search ads appearing on certain other search engines. The stock had skyrocketed 14-fold in eight sessions, from June 24 to a 5 1/2-year closing high of $24.14 on July 6, after the company announced an integration with Instacart Ads.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,135c69c2-52bc-4b07-bd31-2d31a221f1fc,2021-10-07T00:00:00.000Z,Google’s Chrome Is Under Heavy Attack—This Startup Thinks It Has A Rival To Save Businesses From Disaster,"With Chrome and other browsers under attack, an Israeli company is attracting a lot of attention for its secure, enterprise-focused rival.",,
GOOGL,9b6899e0-8edc-4037-bda4-beea932695e9,2021-10-04T00:00:00.000Z,"Exclusive: Government Secretly Orders Google To Identify Anyone Who Has Searched A Name, Address And Telephone Number","In 2019, federal investigators in Wisconsin were hunting men they believed had participated in the trafficking and sexual abuse of a minor.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,986c157e-df83-4d81-a4ba-99d895680f1b,2021-10-05T12:03:29.000Z,Alphabet’s DeepMind A.I. lab turns a profit for the first time ever,"DeepMind, one of the world's top artificial intelligence labs, has turned a profit for the first time, according to a filing with the U.K. company registry.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,e3d15250-5f5a-4cae-9e81-a5adc6d3de0c,2021-10-06T13:53:11.000Z,Google engineers are helping a Swedish start-up to build a carbon emissions tracker,Around a dozen Google engineers are helping Swedish start-up Normative to build a new carbon emissions tracker.,,
GOOGL,dc62b86a-d5c0-4bb4-8a3f-db1f098e2c21,2021-09-16T12:00:00.000Z,Match Group Hopes for Savings From Looser App-Store Payment Rules,The online-dating company is working to sidestep Apple’s and Google’s payments systems following moves by authorities in the U.S. and South Korea to loosen the tech giants’ grip on app-store transactions.,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,0579f088-b7b3-49b0-b46b-6dcac6732451,2021-09-24T23:49:29.000Z,Big Tech is leaking like a sieve,"Worker disaffection is rocking tech giants like Facebook, Apple, Google, and Amazon. Read More",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,adca461c-7a96-44b5-9b38-01ea79698948,2021-10-01T11:22:51.000Z,Google and DeepMind face lawsuit over deal with Britain’s National Health Service,Google and DeepMind are facing legal action for the way in which they obtained and processed over a million patient health records without consent in the U.K.,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,04f3b82c-e4bb-48bf-a3b5-5d80824893b9,2021-09-19T14:03:00.000Z,Sonos Has a Few Laws on Its Side,Ability to raise prices while demand is booming is an even better sign for the maker of premium speakers than the patent win against Google.,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,9c2269c7-1886-4edf-9cf0-aef8596c15ec,2021-09-29T20:51:00.000Z,Data-Privacy Impasse Hangs Over U.S.-EU Trade and Technology Summit,Companies including Google urge officials to strike a new deal to ease trans-Atlantic data flows.,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,634076ae-ff59-468e-bcc2-f6d6deb09b85,2021-09-21T12:00:00.000Z,Google to Buy New York City Office Building for $2.1 Billion,The purchase in Manhattan is the priciest in the U.S. since the pandemic began.,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,3ad758f1-b615-4470-9469-f7187e4b39c5,2021-10-06T22:57:55.000Z,Google to start nudging people to save the planet,The ad giant has gotten the message: Saving the planet isn't just about recycling. Read More,,
GOOGL,a7593e45-6083-4056-a45f-0c68fd989034,2021-09-23T15:00:00.000Z,Techs and the City: See How Online Giants Are Taking Over New York City,Google’s plans to buy the St. John Terminal for $2.1 billion underscore a real estate trend that has been well under way for years—the tech industry’s takeover of Manhattan office space.,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,afa0655c-fad5-4a62-88ba-995a26c5e8d7,2021-09-24T00:00:00.000Z,Nike And Costco Cite Supply Chain Problems In Outlook Statements,Can stocks follow through on the rally without FAANG leadership? Inflation may be driving a change in market leadership with Energy and Financials as the beneficiary,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,b44a8472-d0ea-4862-8a80-f9bd8b73c45f,2021-09-27T09:30:00.000Z,Google Pushes to Overturn EU's $5 Billion Antitrust Decision,Alphabet’s Google argued that its Android operating system for mobile devices has boosted competition rather than stifled it.,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,e79a481c-0bce-4a0d-9eae-47f757b1bb3a,2021-09-28T09:30:00.000Z,Big Tech Companies Amass Property Holdings During Pandemic,"Google, Amazon and Facebook are acquiring offices and retail space, helping prop up commercial markets.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,8392c675-bf70-4232-8b5b-714fa70f302a,2021-09-29T09:31:00.000Z,Bond-Yield Surge Challenges Investor Confidence in Tech Giants,The recent climb in Treasury yields is testing investors’ faith in popular stocks such as Microsoft and Google parent Alphabet.,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,4a4c8794-8e60-41b5-8bc1-964903ac3fc8,2021-09-29T17:30:00.000Z,Google Refreshes Its E-Commerce Amid Ad Race With Amazon,The internet giant is giving its product search pages a makeover after two decades of shifting strategies have left it playing catch-up for online retail ad dollars.,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,c4a4eaf4-422c-4920-9694-3cd406630281,2021-10-04T00:00:00.000Z,"Exclusive: Government Secretly Orders Google To Identify Anyone Who Searched A Name, Address And Telephone Number","In 2019, federal investigators in Wisconsin were hunting men they believed had participated in the trafficking and sexual abuse of a minor.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,c5072813-ee28-4042-ba5c-f2435a501075,2021-10-10T11:50:28.000Z,How will Google spend $1bn investment in Africa?,Google’s $1bn pledge is the biggest investment by the US tech company in Africa. But how will it be allocating the funds?,,
GOOGL,a049ceae-04ef-44a4-a85a-cf121b60f2f6,2021-09-15T08:33:57.000Z,Huawei Ditches Google- The Cool New Android Alternative Is Almost Here,Huawei Ditches Google: The Cool New Android Alternative Is Almost Here Forbes,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,23e2791c-4ec7-421f-9d77-5fb05241054a,2021-09-16T03:53:01.000Z,Google agrees to change global advertising practices after France fine,Google agrees to change global advertising practices as France imposes unprecedented $268 million fine CNBC,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,3580b39f-cc34-4cfd-9ffc-ca8193793bb0,2021-09-17T14:07:00.000Z,Russia’s parliamentary election begins,"Google and Apple remove a tactical voting app from their online stores on the first day. Voting will last three days. Also: the Austrian government is taken to court over its handling of a covid outbreak at a ski resort, and the secrets behind the best ocean photograph of the year.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,108b9c52-16ec-4be5-810b-428cab52a67c,2021-09-17T21:55:00.000Z,US tech giants remove opposition app in Russia,"Google and Apple have removed a tactical voting app from their online stores in Russia on the first day of parliamentary elections. Also in the programme: life under the Taliban in northern Afghanistan; and UN issues blunt warning about climate change. (Picture: The Russian opposition politician Alexei Navalny's Smart Voting app is seen on a phone, in Moscow. Credit: Reuters)",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,eaaff693-416b-4eab-b0d1-08e9ac717969,2021-09-21T19:02:22.000Z,Guinness to open brewery in Chicago's Fulton Market: report,"The centuries-old Irish brewer Guinness, a unit of Diageo , is set to open a brewery in the Fulton Market district west of Chicago's Loop business district, Crain's Chicago Business reported, citing a developer operating in the fast-evolving area. Formerly home mainly to meatpacking plants, the district has in recent decades been largely overtaken by destination restaurants, boutique hotels, residential conversions and in-fill developments, and most recently corporate flagship office locations, such as those of McDonald's and Google . The brewery and beerhall would likely utilize a disused Pennsylvania Railroad Terminal structure, Crain's reported. According to a Guinness fact sheet, the brewer operates five breweries in five countries around the world while Guinness ""is brewed in 49 countries around the world,"" including licensed locations. A Baltimore brewery that opened in 2017 makes Guinness beers other than the trademark Guinness Extra Stout. Crain's reported that details of the Chicago site were unknown and that a Guinness representative declined to comment.",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,5775f438-2943-4933-b08c-6a58b3ee9210,2021-09-22T02:36:13.000Z,How does Google make money&quest;,How Google's $150 billion advertising business works CNBC,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,fe484e4c-4833-4334-9948-83ff9f4d108a,2021-09-22T10:43:43.000Z,Why Facebook went nuclear on Australia's new media regulationand Google conceded,Why Google conceded to Australias new media regulationand Facebook went nuclear Fortune,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,2f155369-8e61-457c-8584-f496e3624857,2021-09-22T13:03:23.000Z,Google Earnings Smash Sales Records as Digital Ad Market Booms,Google Earnings Smash Sales Records as Digital Ad Market Booms The Wall Street Journal,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,3c8f3b11-8773-48c0-826a-dd68ee8dcafb,2021-09-22T13:08:19.000Z,Google threatens to withdraw search engine from Australia,Google threatens to withdraw search engine from Australia BBC News,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,b95c5cc4-f791-4b57-bed2-ab6232872db2,2021-09-22T15:17:35.000Z,"How Covid-19 Supercharged the Advertising Triopoly of Google, Facebook and Amazon","How Covid-19 Supercharged the Advertising Triopoly of Google, Facebook and Amazon The Wall Street Journal",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,bbb0dbac-368f-46a6-98a5-d2a4853a9388,2021-09-23T08:11:08.000Z,"Google, Facebook, other online ad giants will see blowout Q4","Google, Facebook and other online advertising giants will see blowout Q4, analysts predict CNBC",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,eb7e86b2-e535-49a6-bac5-12f7003e78e6,2021-09-23T22:37:53.000Z,"Facebook, Google and Snap stocks rocket to records as online ad market heats up","Facebook, Google and Snap stocks rocket to records as online ad market heats up MarketWatch",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,a819e844-08e4-4f84-96e1-406acbe91a34,2021-09-24T19:32:22.000Z,EU opens antitrust probe into Google's advertising unit,EU opens antitrust probe into Google's advertising unit CNBC,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,91a8e2ca-dfea-4d85-a29e-8144c409084d,2021-09-25T01:48:37.000Z,Mortgage Demand Rebounds After Labor Day Lull As More Homes Enter Market,"Mortgage Demand Rebounds After Labor Day Lull As More Homes Enter Market International Business Times Types of Home Loans - Find the Best Mortgage for You - 2021 The Mortgage Reports Mortgage applications show resurgence not seen since April Yahoo Finance Mortgage loan process: How long does it take to get a mortgage? Bankrate.com Mortgage Rates Are On The Rise Today - September 22, 2021 Money View Full Coverage on Google",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,6b1831ff-c3f7-4a83-b797-a2bdea9ac4b1,2021-09-25T02:26:55.000Z,Google Reveals 2 New Zero Day Flaws Fixed In Chrome 93,Google Reveals 2 New Zero Day Flaws Fixed In Chrome 93 Forbes,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,42d4f325-872d-4765-b732-474656bdf238,2021-09-25T03:09:24.000Z,"As Google, Microsoft and Amazon Seek Bigger Defense Role, Some Are Leery","As Google, Microsoft and Amazon Seek Bigger Defense Role, Some Are Leery The Wall Street Journal",Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
GOOGL,43776f4c-e101-4b30-b918-17c32e3a515e,2021-09-27T20:31:43.000Z,Daily Mail publisher accuses Google of manipulating search results and rigging online ad auctions,Daily Mail publisher accuses Google of manipulating search results and rigging online ad auctions MarketWatch,Alphabet Inc-GOOGL NASDAQ-GOOGL US,GOOGL
